Date,Price
25/11/18,30.89220047
26/11/18,29.4109993
27/11/18,31.06879997
28/11/18,34.62659836
29/11/18,33.7974472
30/11/18,32.06476212
1/12/18,34.34073639
2/12/18,33.71315002
3/12/18,31.07280159
4/12/18,31.1861248
5/12/18,29.29523849
6/12/18,26.94366074
7/12/18,25.27258492
8/12/18,24.86401749
9/12/18,25.94702339
10/12/18,24.61779976
11/12/18,23.80238342
12/12/18,24.49382973
13/12/18,23.66886139
14/12/18,23.46433067
15/12/18,23.78242493
16/12/18,25.59720993
17/12/18,29.26889038
18/12/18,30.1421566
19/12/18,29.68278694
20/12/18,32.81687164
21/12/18,30.79661751
22/12/18,31.85591125
23/12/18,33.45967484
24/12/18,33.19666672
25/12/18,31.13432884
26/12/18,30.98590088
27/12/18,28.29450798
28/12/18,32.51082993
29/12/18,31.56500244
30/12/18,31.97651672
31/12/18,30.46822357
1/1/19,31.97993088
2/1/19,33.43368149
3/1/19,32.02669907
4/1/19,32.40416718
5/1/19,34.93686676
6/1/19,39.29885483
7/1/19,37.80627441
8/1/19,39.47971725
9/1/19,38.98553467
10/1/19,33.86600876
11/1/19,32.32762909
12/1/19,32.38442612
13/1/19,30.33289719
14/1/19,32.35824203
15/1/19,31.50706863
16/1/19,31.82341766
17/1/19,31.88865089
18/1/19,31.3114872
19/1/19,32.55072403
20/1/19,31.17640686
21/1/19,31.21286964
22/1/19,31.68442535
23/1/19,32.00195694
24/1/19,32.77610779
25/1/19,32.98181152
26/1/19,33.15052414
27/1/19,32.59283447
28/1/19,31.1992588
29/1/19,31.09711075
30/1/19,31.93095398
31/1/19,31.6521759
1/2/19,32.82707977
2/2/19,34.3948288
3/2/19,33.43925476
4/2/19,34.10862732
5/2/19,34.2566452
6/2/19,32.93298721
7/2/19,33.22241974
8/2/19,43.46472168
9/2/19,44.7902832
10/2/19,46.82740784
11/2/19,43.18254089
12/2/19,43.92864227
13/2/19,41.99764252
14/2/19,41.64054871
15/2/19,42.69966888
16/2/19,43.59476089
17/2/19,43.92836761
18/2/19,48.04317474
19/2/19,47.86467743
20/2/19,51.78596497
21/2/19,49.15159988
22/2/19,49.80573273
23/2/19,51.68092728
24/2/19,44.67859268
25/2/19,46.2130661
26/2/19,45.49113083
27/2/19,45.58142471
28/2/19,46.2372551
1/3/19,47.48723984
2/3/19,49.0153656
3/3/19,48.3803215
4/3/19,46.43203354
5/3/19,53.13245773
6/3/19,55.78427887
7/3/19,57.18903351
8/3/19,56.09954834
9/3/19,58.08689117
10/3/19,57.18186569
11/3/19,55.42021561
12/3/19,56.99705505
13/3/19,55.93318558
14/3/19,56.58418274
15/3/19,58.98925781
16/3/19,61.84475327
17/3/19,61.24377823
18/3/19,60.26480484
19/3/19,60.61556625
20/3/19,60.84654617
21/3/19,59.37832642
22/3/19,59.82400131
23/3/19,61.34861374
24/3/19,60.22387695
25/3/19,59.49673843
26/3/19,59.34352875
27/3/19,62.25143051
28/3/19,61.17048645
29/3/19,61.30161285
30/3/19,60.6219635
31/3/19,60.7553978
1/4/19,60.67799377
2/4/19,76.19326019
3/4/19,84.92193604
4/4/19,84.98090363
5/4/19,88.67786407
6/4/19,92.57341766
7/4/19,92.3123703
8/4/19,89.49304199
9/4/19,86.78696442
10/4/19,88.37773895
11/4/19,79.67799377
12/4/19,78.96395874
13/4/19,78.22130585
14/4/19,82.93752289
15/4/19,79.05470276
16/4/19,81.34928131
17/4/19,79.32746887
18/4/19,82.07487488
19/4/19,82.5692215
20/4/19,81.51249695
21/4/19,77.33155823
22/4/19,76.94807434
23/4/19,74.84502411
24/4/19,73.3089447
25/4/19,71.24811554
26/4/19,73.11534882
27/4/19,72.12090302
28/4/19,69.72679901
29/4/19,67.96038055
30/4/19,74.28087616
1/5/19,73.65776825
2/5/19,73.7771759
3/5/19,79.32653046
4/5/19,78.06384277
5/5/19,75.98436737
6/5/19,74.98275757
7/5/19,74.69300079
8/5/19,74.62028503
9/5/19,74.17713928
10/5/19,77.16664886
11/5/19,89.22225952
12/5/19,84.56551361
13/5/19,88.05823517
14/5/19,91.6204071
15/5/19,101.7445679
16/5/19,95.58558655
17/5/19,88.99523163
18/5/19,86.70018768
19/5/19,95.32119751
20/5/19,91.49367523
21/5/19,91.50775146
22/5/19,88.21057129
23/5/19,89.17677307
24/5/19,99.9030304
25/5/19,102.6723175
26/5/19,111.418602
27/5/19,118.0326004
28/5/19,114.93116
29/5/19,115.0812302
30/5/19,108.795578
31/5/19,114.5369568
1/6/19,112.6192703
2/6/19,114.7028351
3/6/19,107.4685745
4/6/19,102.087822
5/6/19,103.8492889
6/6/19,111.1072235
7/6/19,117.3744125
8/6/19,118.5520325
9/6/19,115.1323013
10/6/19,129.0714417
11/6/19,136.0297394
12/6/19,135.6537476
13/6/19,131.3517609
14/6/19,133.0532684
15/6/19,138.1270905
16/6/19,137.1222534
17/6/19,134.4380951
18/6/19,135.1587372
19/6/19,136.6031952
20/6/19,135.4798431
21/6/19,138.8837585
22/6/19,141.9030457
23/6/19,136.8821716
24/6/19,135.5327606
25/6/19,136.4893951
26/6/19,131.2650909
27/6/19,114.4047699
28/6/19,120.1500931
29/6/19,133.6627808
30/6/19,122.249115
1/7/19,122.5837173
2/7/19,119.2436981
3/7/19,122.5641174
4/7/19,119.9769211
5/7/19,118.3525085
6/7/19,117.8236237
7/7/19,120.3208771
8/7/19,123.2854843
9/7/19,119.4328156
10/7/19,108.5002594
11/7/19,102.6443024
12/7/19,105.3000565
13/7/19,101.0247955
14/7/19,89.77047729
15/7/19,90.92297363
16/7/19,79.49993134
17/7/19,89.81072235
18/7/19,101.0854187
19/7/19,98.40265656
20/7/19,100.6099396
21/7/19,99.62758636
22/7/19,95.41738892
23/7/19,90.62262726
24/7/19,94.30966949
25/7/19,93.44631958
26/7/19,94.30501556
27/7/19,88.88902283
28/7/19,89.76933289
29/7/19,90.42642212
30/7/19,90.56694794
31/7/19,98.50957489
1/8/19,99.17972565
2/8/19,94.94129181
3/8/19,94.58087921
4/8/19,93.20378113
5/8/19,96.83464813
6/8/19,93.06971741
7/8/19,90.91259766
8/8/19,90.03160858
9/8/19,84.43937683
10/8/19,85.41947937
11/8/19,89.75267029
12/8/19,85.74922943
13/8/19,84.40614319
14/8/19,76.06498718
15/8/19,76.38897705
16/8/19,74.92015076
17/8/19,72.79772186
18/8/19,76.26995087
19/8/19,77.26319122
20/8/19,75.19656372
21/8/19,72.96495056
22/8/19,73.59859467
23/8/19,75.40281677
24/8/19,73.46361542
25/8/19,72.30814362
26/8/19,73.85717773
27/8/19,72.83622742
28/8/19,67.42554474
29/8/19,64.09805298
30/8/19,64.33297729
31/8/19,64.5760498
1/9/19,66.14472198
2/9/19,66.94495392
3/9/19,69.1292572
4/9/19,67.28562927
5/9/19,65.39556885
6/9/19,65.22820282
7/9/19,69.03871155
8/9/19,70.54936981
9/9/19,70.19223785
10/9/19,70.82339478
11/9/19,69.92214203
12/9/19,69.22507477
13/9/19,68.98861694
14/9/19,70.56230164
15/9/19,70.31517792
16/9/19,72.57311249
17/9/19,74.22122955
18/9/19,77.96913147
19/9/19,77.05962372
20/9/19,75.14909363
21/9/19,73.51652527
22/9/19,72.61611938
23/9/19,66.85189056
24/9/19,55.82363892
25/9/19,57.65800858
26/9/19,55.5406189
27/9/19,56.36084747
28/9/19,55.68224716
29/9/19,54.31954575
30/9/19,56.05690765
1/10/19,56.05807495
2/10/19,56.50892639
3/10/19,56.54681396
4/10/19,56.85321045
5/10/19,56.84387207
6/10/19,55.41156769
7/10/19,57.78829956
8/10/19,57.39858627
9/10/19,59.43086624
10/10/19,57.7760849
11/10/19,56.29697037
12/10/19,55.98286819
13/10/19,56.71399689
14/10/19,56.97540283
15/10/19,54.94420624
16/10/19,52.92310715
17/10/19,54.88447571
18/10/19,53.49169159
19/10/19,54.0345726
20/10/19,54.93437958
21/10/19,54.93829727
22/10/19,53.74436188
23/10/19,49.62795639
24/10/19,50.0676651
25/10/19,56.93901062
26/10/19,56.7752533
27/10/19,59.91399002
28/10/19,58.12683868
29/10/19,59.86962509
30/10/19,58.42097092
31/10/19,58.78068542
1/11/19,58.58364487
2/11/19,58.59702682
3/11/19,58.62519073
4/11/19,61.57305527
5/11/19,63.30276489
6/11/19,64.26874542
7/11/19,61.84322357
8/11/19,60.52991867
9/11/19,61.95471191
10/11/19,63.841465
11/11/19,61.89910889
12/11/19,61.3402977
13/11/19,61.1113472
14/11/19,59.42989349
15/11/19,57.81171036
16/11/19,58.56543732
17/11/19,59.57322693
18/11/19,56.8009491
19/11/19,55.62398529
20/11/19,55.29092407
21/11/19,50.88305283
22/11/19,47.61553574
23/11/19,48.70648956
24/11/19,44.73422623
25/11/19,45.83033752
26/11/19,47.27334213
27/11/19,48.00880432
28/11/19,47.05694962
29/11/19,48.87915802
30/11/19,47.47542953
1/12/19,47.7111702
2/12/19,45.8170166
3/12/19,45.38160324
4/12/19,45.1929512
5/12/19,45.30163956
6/12/19,45.67012024
7/12/19,45.64049149
8/12/19,45.95294571
9/12/19,44.93924332
10/12/19,44.64424133
11/12/19,43.94569778
12/12/19,44.08216858
13/12/19,44.4505806
14/12/19,43.72218704
15/12/19,43.75682831
16/12/19,40.37425995
17/12/19,37.08342743
18/12/19,40.77854538
19/12/19,39.92029572
20/12/19,40.29015732
21/12/19,39.99682999
22/12/19,41.96519089
23/12/19,40.84747314
24/12/19,40.67801666
25/12/19,40.62956238
26/12/19,40.26603699
27/12/19,41.17817307
28/12/19,42.84252167
29/12/19,43.67065811
30/12/19,42.74733734
31/12/19,41.34007263
1/1/20,42.01771927
2/1/20,39.82301331
3/1/20,42.41557312
4/1/20,43.32660675
5/1/20,43.5532074
6/1/20,45.81635284
7/1/20,46.42458344
8/1/20,45.65376663
9/1/20,45.21593094
10/1/20,48.72732925
11/1/20,49.26376724
12/1/20,51.08073807
13/1/20,49.73376846
14/1/20,58.47823334
15/1/20,58.05284882
16/1/20,57.61825562
17/1/20,61.4871254
18/1/20,59.40864563
19/1/20,57.80069351
20/1/20,57.20326233
21/1/20,57.64788055
22/1/20,58.35472488
23/1/20,54.63026047
24/1/20,54.53178787
25/1/20,53.69778824
26/1/20,56.21271515
27/1/20,58.76326752
28/1/20,60.67181778
29/1/20,60.07793427
30/1/20,68.15906525
31/1/20,67.87949371
1/2/20,70.82001495
2/2/20,70.23154449
3/2/20,69.78022003
4/2/20,68.19577789
5/2/20,72.49310303
6/2/20,73.38868713
7/2/20,74.35611725
8/2/20,76.46756744
9/2/20,77.0925827
10/2/20,74.33509827
11/2/20,76.59739685
12/2/20,81.2974472
13/2/20,80.40342712
14/2/20,82.99034882
15/2/20,76.51324463
16/2/20,75.15258789
17/2/20,73.25130463
18/2/20,77.03517914
19/2/20,71.13594055
20/2/20,69.62484741
21/2/20,73.4509201
22/2/20,75.13307953
23/2/20,79.53665161
24/2/20,75.53562164
25/2/20,71.18024445
26/2/20,61.01430893
27/2/20,61.50788498
28/2/20,59.76395798
29/2/20,58.54326248
1/3/20,57.95668793
2/3/20,60.99554825
3/3/20,61.14447784
4/3/20,60.38241959
5/3/20,62.04545975
6/3/20,63.02560043
7/3/20,60.54631042
8/3/20,51.72859955
9/3/20,50.16814804
10/3/20,50.25638962
11/3/20,48.46378326
12/3/20,30.93088341
13/3/20,37.43795395
14/3/20,34.39658737
15/3/20,36.43709183
16/3/20,32.87621689
17/3/20,33.56386948
18/3/20,33.6841774
19/3/20,39.0737648
20/3/20,38.13195419
21/3/20,38.34232712
22/3/20,35.62805557
23/3/20,38.76576614
24/3/20,40.49064636
25/3/20,39.15122223
26/3/20,40.16059875
27/3/20,38.9184761
28/3/20,38.87375641
29/3/20,37.33254242
30/3/20,39.13829041
31/3/20,39.29910278
1/4/20,39.3808136
2/4/20,39.8741684
3/4/20,40.35913467
4/4/20,40.67555618
5/4/20,40.67013931
6/4/20,44.39112091
7/4/20,44.6679306
8/4/20,46.31985855
9/4/20,46.38497925
10/4/20,42.26981354
11/4/20,42.31909943
12/4/20,42.45028687
